ApartmentId,EntityType,FinalPrice,Status,Date,CreatedAt
9320,recurring,171,COMPLETED,2026-01-02,2025-12-30 16:42:29.692+00
9505,ad-hoc,32,COMPLETED,2025-12-30,2025-12-28 21:51:27.547+00
8249,recurring,24,FINISHED,2026-01-06,2025-12-30 16:34:24.612+00
5355,recurring,102,COMPLETED,2025-06-18,2025-04-20 02:00:27.367+00
1184,recurring,48,FINISHED,2025-12-30,2025-12-29 19:05:38.949+00
8378,recurring,113,FINISHED,2026-02-11,2026-01-07 18:35:49.394+00
8254,recurring,113,FINISHED,2026-01-07,2025-12-30 16:34:39.297+00
8373,ad-hoc,85.5,COMPLETED,2026-01-07,2025-12-30 16:51:01.831+00
6673,recurring,159,FINISHED,2025-12-30,2025-12-23 19:03:54.118+00
9760,recurring,71,FINISHED,2025-12-30,2025-12-22 18:13:40.478+00
7098,ad-hoc,27,COMPLETED,2025-12-30,2025-12-30 18:16:14.986+00
1100,recurring,23,COMPLETED,2025-12-30,2025-12-30 16:55:37.874+00
3557,recurring,93,FINISHED,2026-01-05,2025-12-30 20:24:27.644+00
9598,recurring,14,COMPLETED,2026-01-02,2025-12-30 18:55:16.883+00
2876,recurring,117,FINISHED,2025-12-30,2025-12-30 13:57:19.951+00
7632,ad-hoc,16,COMPLETED,2025-12-30,2025-12-30 16:34:31.773+00
554,ad-hoc,23,FINISHED,2025-12-30,2025-12-30 15:44:27.248+00
9506,recurring,113,COMPLETED,2025-12-17,2025-12-15 18:12:49.752+00
554,ad-hoc,12,FINISHED,2025-12-30,2025-12-30 18:15:11.254+00
6489,ad-hoc,27,FINISHED,2025-12-30,2025-12-28 20:33:48.225+00
788,recurring,185,FINISHED,2025-12-30,2025-11-02 02:00:17.276+00
2078,recurring,75,FINISHED,2025-12-30,2025-12-22 19:57:39.385+00
9598,ad-hoc,14,FINISHED,2025-12-30,2025-12-30 18:52:36.381+00
4083,recurring,101,FINISHED,2025-12-30,2025-12-30 16:55:54.668+00
8125,recurring,113,COMPLETED,2025-12-30,2025-11-14 18:28:06.325+00
9598,recurring,28,COMPLETED,2025-12-30,2025-12-30 18:49:29.241+00
7577,recurring,110,FINISHED,2026-01-05,2025-12-30 21:59:18.949+00
9713,recurring,48,COMPLETED,2026-02-16,2025-12-31 02:00:22.296+00
8378,recurring,113,FINISHED,2026-02-25,2026-01-07 18:36:00.368+00
8394,recurring,113,COMPLETED,2025-12-29,2025-11-13 01:27:48.765+00
7524,recurring,110,FINISHED,2025-12-31,2025-12-31 02:13:10.841+00
8142,recurring,104,FINISHED,2025-12-31,2025-12-31 02:29:53.728+00
8094,ad-hoc,66,FINISHED,2025-12-31,2025-12-31 02:20:24.462+00
6176,recurring,72,FINISHED,2026-01-07,2026-01-06 21:39:00.116+00
328,recurring,120,FINISHED,2025-12-31,2025-12-31 08:52:42.408+00
434,ad-hoc,3,COMPLETED,2025-12-30,2025-12-30 14:21:36.928+00
1954,ad-hoc,21,COMPLETED,2024-09-16,2024-09-10 16:07:21.138+00
1954,ad-hoc,48,COMPLETED,2024-08-30,2024-08-22 14:35:37.488+00
967,ad-hoc,368,FINISHED,2025-12-31,2025-12-31 10:08:04.303+00
8481,recurring,12,FINISHED,2025-12-31,2025-12-31 14:12:22.099+00
7661,recurring,67,COMPLETED,2025-12-31,2025-11-02 02:00:41.214+00
8520,recurring,28,FINISHED,2025-12-31,2025-12-31 14:11:17.972+00
9290,recurring,139,FINISHED,2025-12-31,2025-12-29 15:06:31.103+00
303,recurring,561,FINISHED,2026-01-01,2025-12-31 10:37:32.981+00
6449,recurring,266,FINISHED,2026-01-04,2025-12-31 08:57:30.091+00
9774,ad-hoc,427,FINISHED,2026-01-04,2025-12-31 10:18:44.32+00
1150,recurring,467,FINISHED,2025-12-31,2025-12-24 12:50:45.335+00
8823,ad-hoc,181,FINISHED,2025-12-31,2025-12-31 10:23:10.505+00
695,ad-hoc,95,FINISHED,2026-01-07,2025-12-31 14:59:31.878+00
186,ad-hoc,117,FINISHED,2026-04-26,2026-04-23 10:52:08.671+00
5390,recurring,47,COMPLETED,2025-12-31,2025-11-02 02:00:49.084+00
7964,recurring,189,COMPLETED,2025-12-31,2025-11-02 02:00:39.725+00
6327,recurring,106,FINISHED,2026-02-13,2025-12-14 02:00:31.9+00
3081,ad-hoc,171,COMPLETED,2026-01-07,2025-12-30 19:46:47.628+00
7746,recurring,28,FINISHED,2025-12-31,2025-12-08 20:46:51.007+00
217,recurring,474,FINISHED,2025-12-31,2025-12-31 10:23:24.401+00
7725,recurring,61,FINISHED,2025-12-31,2025-12-29 22:04:23.112+00
3973,ad-hoc,75,FINISHED,2025-12-31,2025-12-27 00:36:04.411+00
1954,ad-hoc,124,FINISHED,2025-12-31,2025-12-22 14:57:24.342+00
7378,ad-hoc,85,COMPLETED,2025-12-31,2025-12-22 15:21:19.21+00
494,ad-hoc,14,COMPLETED,2025-12-31,2025-12-31 15:06:24.141+00
9447,recurring,113,COMPLETED,2025-12-31,2025-12-22 11:54:50.114+00
6415,ad-hoc,127,COMPLETED,2025-12-31,2025-12-30 20:52:37.87+00
7106,ad-hoc,51,COMPLETED,2025-12-31,2025-12-31 17:48:47.223+00
5602,recurring,0,COMPLETED,2026-01-07,2025-12-29 15:15:43.529+00
8385,recurring,113,FINISHED,2026-02-12,2025-12-14 02:00:39.908+00
727,recurring,104,FINISHED,2026-02-02,2025-12-07 02:00:23.613+00
8538,recurring,171,FINISHED,2026-02-17,2025-12-21 02:00:40.583+00
7860,recurring,294,FINISHED,2026-02-03,2025-12-07 02:00:38.4+00
9703,recurring,43,COMPLETED,2026-03-06,2026-03-01 16:58:08.075+00
876,ad-hoc,152,COMPLETED,2026-03-18,2026-03-18 08:59:25.587+00
7864,recurring,113,COMPLETED,2026-02-16,2025-12-21 02:00:36.526+00
186,ad-hoc,60,FINISHED,2026-04-26,2026-04-26 08:18:09.284+00
6909,recurring,105,COMPLETED,2026-02-12,2025-12-14 02:00:33.888+00
2155,recurring,173,FINISHED,2026-02-12,2025-12-14 02:00:23.152+00
466,recurring,194,FINISHED,2026-02-12,2025-12-14 02:00:36.954+00
6352,recurring,109,FINISHED,2026-02-13,2025-12-14 02:00:31.984+00
6719,recurring,118,COMPLETED,2026-02-17,2025-12-21 02:00:43.071+00
466,recurring,194,FINISHED,2026-02-19,2025-12-21 02:00:32.013+00
6725,recurring,134,COMPLETED,2026-02-25,2025-12-28 02:00:39.558+00
8254,recurring,113,COMPLETED,2026-02-27,2025-12-28 02:00:43.708+00
7252,recurring,559,FINISHED,2026-03-19,2026-01-18 02:00:28.3+00
6838,recurring,105,FINISHED,2026-02-11,2025-12-29 03:29:47.646+00
6152,recurring,29,COMPLETED,2026-02-13,2025-12-14 02:00:51.888+00
440,recurring,194,COMPLETED,2026-02-10,2025-12-14 02:00:49.442+00
6526,recurring,48,FINISHED,2026-02-10,2025-12-14 02:00:33.015+00
6657,recurring,171,FINISHED,2026-02-19,2025-12-21 02:00:29.617+00
2382,recurring,118,FINISHED,2026-02-19,2025-12-21 02:00:22.79+00
1656,recurring,104,FINISHED,2026-02-24,2025-12-28 02:00:21.245+00
2313,recurring,184,FINISHED,2026-02-24,2025-12-28 02:00:25.717+00
5310,recurring,202,COMPLETED,2026-02-24,2025-12-28 02:00:42.869+00
191,recurring,125,FINISHED,2026-02-26,2026-02-22 08:31:16.819+00
1800,recurring,115,FINISHED,2026-02-26,2025-12-28 02:00:45.161+00
9017,recurring,432,COMPLETED,2026-02-26,2026-02-22 08:32:51.845+00
7182,recurring,48,FINISHED,2026-02-11,2025-12-14 02:00:35.665+00
7556,recurring,118,FINISHED,2026-02-20,2025-12-21 02:00:36.122+00
3955,recurring,118,FINISHED,2026-02-25,2025-12-28 02:00:27.12+00
3019,recurring,81,FINISHED,2026-02-02,2025-12-07 02:00:49.292+00
6847,recurring,113,FINISHED,2026-02-03,2025-12-07 02:00:35.179+00
7022,recurring,55,FINISHED,2026-02-09,2025-12-14 02:00:34.167+00
7414,recurring,28,FINISHED,2026-02-10,2025-12-14 02:00:36+00
7815,recurring,171,FINISHED,2026-02-27,2025-12-28 02:00:45.537+00
788,recurring,185,FINISHED,2026-02-10,2025-12-14 02:00:30.543+00
6688,recurring,113,FINISHED,2026-02-16,2025-12-21 02:00:40.903+00
9842,recurring,113,COMPLETED,2026-02-17,2025-12-30 02:00:27.931+00
788,recurring,185,FINISHED,2026-02-05,2025-12-07 02:00:44.798+00
8880,recurring,97,FINISHED,2026-02-19,2025-12-21 02:00:39.18+00
9035,recurring,201,FINISHED,2026-02-04,2025-12-07 02:00:43.943+00
9035,recurring,201,FINISHED,2026-02-26,2025-12-28 02:00:40.873+00
9094,recurring,208,COMPLETED,2026-02-17,2025-12-21 02:00:40.673+00
6950,recurring,65,FINISHED,2026-02-10,2025-12-14 02:00:48.398+00
8912,recurring,173,COMPLETED,2026-02-25,2025-12-28 02:00:26.727+00
7864,recurring,113,COMPLETED,2026-02-06,2025-12-07 02:00:42.605+00
2154,recurring,115,COMPLETED,2026-02-13,2025-12-14 02:00:33.067+00
1408,ad-hoc,57,FINISHED,2026-04-26,2026-04-26 08:52:40.607+00
9188,recurring,85,COMPLETED,2026-02-11,2025-12-14 02:00:46.161+00
2057,recurring,162,FINISHED,2026-02-12,2025-12-14 02:00:33.465+00
9502,recurring,122,FINISHED,2026-02-16,2025-12-21 02:00:43.335+00
8481,recurring,36,FINISHED,2026-02-16,2025-12-21 02:00:34.955+00
8378,recurring,113,FINISHED,2026-02-18,2025-12-21 02:00:34.59+00
8481,recurring,36,FINISHED,2026-02-02,2025-12-07 02:00:40.82+00
7513,recurring,113,FINISHED,2026-02-09,2025-12-14 02:00:36.275+00
8481,recurring,36,FINISHED,2026-02-09,2025-12-14 02:00:40.222+00
9502,recurring,122,COMPLETED,2026-02-09,2025-12-14 02:00:48.594+00
2057,recurring,162,FINISHED,2026-02-26,2025-12-28 02:00:33.924+00
5194,recurring,137,FINISHED,2026-02-26,2025-12-28 02:00:39.373+00
9650,recurring,122,COMPLETED,2026-02-06,2025-12-10 02:00:24.482+00
7954,recurring,75,COMPLETED,2026-02-03,2025-12-07 02:00:38.829+00
9003,recurring,118,COMPLETED,2026-02-04,2026-01-07 18:40:01.916+00
7954,recurring,75,FINISHED,2026-02-13,2025-12-14 02:00:37.527+00
7620,recurring,113,FINISHED,2026-02-18,2025-12-21 02:00:42.875+00
7954,recurring,75,FINISHED,2026-02-20,2025-12-21 02:00:32.553+00
2235,recurring,104,FINISHED,2026-02-20,2025-12-21 02:00:44.524+00
329,recurring,408,FINISHED,2026-02-22,2025-12-28 02:00:16.471+00
1421,recurring,66,FINISHED,2026-02-02,2025-12-07 02:00:24.59+00
7954,recurring,75,FINISHED,2026-02-23,2025-12-28 02:00:36.163+00
174,recurring,81,FINISHED,2026-02-05,2025-12-07 02:00:31.6+00
7558,recurring,105,FINISHED,2026-02-09,2025-12-14 02:00:48.378+00
9003,recurring,118,COMPLETED,2026-03-04,2026-01-07 18:40:02.096+00
2057,recurring,0,FINISHED,2026-05-29,2026-05-28 23:22:18.891+00
5377,recurring,113,FINISHED,2026-02-11,2025-12-14 02:00:29.398+00
944,recurring,59,FINISHED,2026-02-17,2025-12-21 02:00:22.961+00
8498,recurring,113,FINISHED,2026-02-18,2025-12-21 02:00:34.987+00
6599,recurring,38,FINISHED,2026-02-20,2025-12-21 02:00:46.397+00
5341,recurring,171,COMPLETED,2026-02-04,2025-12-07 02:00:31.781+00
2854,recurring,162,FINISHED,2026-02-20,2025-12-21 02:00:30.584+00
8531,recurring,67,FINISHED,2026-02-04,2025-12-07 02:00:41.313+00
8756,recurring,105,COMPLETED,2026-02-27,2025-12-28 02:00:38.86+00
1770,recurring,61,COMPLETED,2026-02-26,2025-12-28 02:00:23.044+00
633,recurring,162,FINISHED,2026-02-10,2025-12-14 02:00:49.993+00
7661,recurring,67,COMPLETED,2026-02-11,2025-12-14 02:00:45.48+00
5194,recurring,110,FINISHED,2026-02-05,2025-12-07 02:00:42.725+00
449,recurring,104,FINISHED,2026-02-13,2025-12-14 02:00:49.496+00
2894,recurring,162,FINISHED,2026-02-16,2025-12-21 02:00:24.061+00
8279,recurring,113,COMPLETED,2026-02-09,2025-12-14 02:00:38.893+00
8057,recurring,202,FINISHED,2026-02-16,2025-12-21 02:00:33.317+00
7118,recurring,105,FINISHED,2026-02-18,2025-12-21 02:00:36.97+00
8654,recurring,107,FINISHED,2026-02-18,2025-12-21 02:00:31.823+00
8405,recurring,63,FINISHED,2026-02-18,2025-12-21 02:00:34.823+00
5194,recurring,137,FINISHED,2026-02-19,2025-12-21 02:00:36.591+00
8279,recurring,113,COMPLETED,2026-02-16,2025-12-21 02:00:34.396+00
2162,recurring,40,FINISHED,2026-02-24,2025-12-28 02:00:24.124+00
1133,recurring,147,FINISHED,2026-02-24,2025-12-28 02:00:18.841+00
7183,recurring,118,FINISHED,2026-02-25,2025-12-28 02:00:38.682+00
685,recurring,115,FINISHED,2026-02-13,2025-12-14 02:00:49.859+00
7119,recurring,118,FINISHED,2026-02-17,2025-12-21 02:00:30.769+00
2182,recurring,54,FINISHED,2026-02-27,2025-12-28 02:00:24.247+00
6673,recurring,162,FINISHED,2026-02-04,2025-12-07 02:00:34.583+00
6657,recurring,171,FINISHED,2026-02-05,2025-12-07 02:00:34.503+00
4977,recurring,61,FINISHED,2026-02-06,2025-12-07 02:00:49.501+00
7632,recurring,113,FINISHED,2026-02-10,2025-12-14 02:00:36.57+00
8790,recurring,122,COMPLETED,2026-02-11,2025-12-14 02:00:28.646+00
788,recurring,185,FINISHED,2026-02-12,2025-12-14 02:00:30.55+00
7856,recurring,105,COMPLETED,2026-02-02,2025-12-07 02:00:41.021+00
3019,recurring,81,FINISHED,2026-02-16,2025-12-21 02:00:44.662+00
8756,recurring,105,COMPLETED,2026-02-19,2025-12-21 02:00:36.376+00
7608,recurring,105,FINISHED,2026-02-20,2025-12-21 02:00:31.474+00
7624,recurring,151,FINISHED,2026-02-20,2025-12-21 02:00:31.654+00
7520,recurring,105,FINISHED,2026-02-04,2025-12-07 02:00:39.582+00
7182,recurring,48,FINISHED,2026-02-25,2025-12-28 02:00:34.545+00
9706,recurring,162,FINISHED,2026-02-09,2025-12-30 02:00:38.727+00
7303,recurring,42,COMPLETED,2026-02-11,2025-12-14 02:00:35.747+00
8880,recurring,113,COMPLETED,2026-02-05,2025-12-07 02:00:43.231+00
4898,recurring,104,FINISHED,2026-02-13,2025-12-14 02:00:31.407+00
9200,recurring,171,COMPLETED,2026-02-13,2025-12-22 20:34:35.081+00
9289,recurring,113,COMPLETED,2026-02-20,2025-12-21 02:00:42.561+00
4898,recurring,104,FINISHED,2026-02-27,2025-12-28 02:00:32.122+00
9348,recurring,208,COMPLETED,2026-03-03,2025-12-29 20:10:49.152+00
9348,recurring,208,COMPLETED,2026-02-03,2025-12-29 20:10:49.133+00
7606,recurring,176,FINISHED,2026-02-04,2025-12-07 02:00:37.335+00
2502,recurring,104,FINISHED,2026-02-05,2025-12-07 02:00:49.126+00
9066,recurring,171,COMPLETED,2026-02-02,2025-12-07 02:00:44.573+00
492,recurring,96,FINISHED,2026-02-25,2025-12-28 02:00:24.311+00
9502,recurring,122,FINISHED,2026-02-02,2025-12-07 02:00:47.529+00
9571,recurring,113,FINISHED,2026-02-04,2025-12-07 02:00:37.082+00
9193,recurring,113,COMPLETED,2026-02-06,2025-12-07 02:00:45.115+00
5499,recurring,104,FINISHED,2026-02-09,2025-12-14 02:00:51.671+00
87,recurring,446,FINISHED,2026-01-28,2026-01-01 02:00:16.061+00
1834,ad-hoc,111,FINISHED,2026-01-05,2026-01-01 01:39:31.124+00
8028,recurring,127,COMPLETED,2026-02-18,2025-12-21 02:00:33.027+00
3959,ad-hoc,105,FINISHED,2026-01-01,2025-12-31 14:52:44.348+00
1408,recurring,167,FINISHED,2026-02-10,2026-01-01 14:46:25.745+00
124,recurring,145,COMPLETED,2026-01-01,2025-12-24 13:03:45.431+00
5730,recurring,237,FINISHED,2026-01-01,2025-12-11 13:29:11+00
16,recurring,285,COMPLETED,2026-01-04,2026-01-01 10:01:07.585+00
5730,recurring,426,FINISHED,2026-01-04,2026-01-01 10:01:25.678+00
316,recurring,319,FINISHED,2026-01-01,2025-11-02 02:00:20.788+00
4552,recurring,31,COMPLETED,2026-02-11,2026-01-02 02:00:24.838+00
8487,ad-hoc,111,FINISHED,2026-01-05,2026-01-01 20:39:08.988+00
9683,recurring,63,COMPLETED,2026-01-16,2026-01-01 17:41:00.691+00
9683,recurring,43,COMPLETED,2026-02-13,2026-01-01 17:41:00.721+00
9851,recurring,311,FINISHED,2026-02-10,2026-01-01 14:53:53.865+00
4552,recurring,31,COMPLETED,2026-01-14,2026-01-01 22:12:22.284+00
9559,recurring,113,COMPLETED,2026-01-02,2026-01-02 06:35:21.247+00
9840,ad-hoc,121,FINISHED,2026-01-06,2026-01-02 04:34:57.339+00
8510,recurring,40,COMPLETED,2025-12-11,2025-12-03 14:10:10.598+00
434,ad-hoc,13,COMPLETED,2025-12-31,2025-12-29 19:31:04.058+00
5678,recurring,12,COMPLETED,2026-01-02,2026-01-02 04:52:49.684+00
5000,recurring,54,FINISHED,2026-01-02,2026-01-02 03:59:45.775+00
2303,recurring,28,FINISHED,2026-01-02,2026-01-02 13:31:33.433+00
2178,recurring,28,FINISHED,2026-01-02,2026-01-02 13:32:59.834+00
6162,recurring,169,FINISHED,2026-01-02,2025-12-22 19:38:45.851+00
629,ad-hoc,107,FINISHED,2026-01-02,2026-01-02 04:21:08.656+00
429,recurring,14,FINISHED,2026-01-02,2026-01-02 04:21:55.747+00
5523,recurring,159,COMPLETED,2026-01-02,2026-01-02 03:53:31.417+00
479,recurring,93,FINISHED,2026-01-02,2026-01-02 04:02:34.019+00
8249,recurring,32,FINISHED,2026-01-02,2025-11-02 02:00:43.42+00
7866,recurring,118,COMPLETED,2026-02-19,2026-01-07 18:40:59.642+00
6327,recurring,88,FINISHED,2026-01-02,2025-11-02 02:00:36.322+00
9126,recurring,109,COMPLETED,2026-01-16,2026-01-02 15:11:04.937+00
2057,recurring,162,FINISHED,2026-01-02,2025-12-29 14:45:12.995+00
9810,recurring,118,FINISHED,2026-01-19,2026-01-02 15:28:55.271+00
6597,recurring,66,COMPLETED,2026-01-23,2026-01-02 17:08:20.149+00
9842,recurring,113,COMPLETED,2026-01-02,2026-01-01 13:58:53.856+00
6913,ad-hoc,176,FINISHED,2026-01-09,2026-01-02 16:34:29.089+00
9115,ad-hoc,189,COMPLETED,2026-01-02,2026-01-02 14:50:33.466+00
449,recurring,101,FINISHED,2026-01-02,2026-01-02 03:54:20.074+00
8835,recurring,113,COMPLETED,2026-01-02,2025-10-22 02:00:50.952+00
8776,ad-hoc,29,COMPLETED,2026-01-02,2026-01-02 15:21:10.707+00
7828,recurring,113,COMPLETED,2026-02-05,2026-01-02 18:11:37.809+00
5334,recurring,31,FINISHED,2026-05-29,2026-05-29 12:55:37.597+00
6583,recurring,17,FINISHED,2026-01-15,2026-01-02 17:23:56.881+00
853,ad-hoc,300,FINISHED,2026-01-19,2026-01-12 12:54:36.229+00
2356,recurring,28,COMPLETED,2025-12-01,2025-12-01 17:04:17.475+00
9225,recurring,106,FINISHED,2026-01-05,2026-01-02 18:12:33.319+00
6583,recurring,17,FINISHED,2026-01-29,2026-01-02 17:23:56.894+00
7058,recurring,102,COMPLETED,2026-01-06,2026-01-02 17:22:45.568+00
9382,recurring,113,FINISHED,2026-01-02,2025-12-29 15:16:40.041+00
6499,recurring,48,COMPLETED,2026-02-05,2026-01-02 18:14:42.876+00
7954,recurring,75,FINISHED,2026-01-02,2025-11-25 21:56:43.784+00
7828,recurring,113,FINISHED,2026-01-08,2026-01-02 18:11:37.787+00
8313,recurring,113,COMPLETED,2026-01-02,2025-11-02 02:00:43.78+00
1681,ad-hoc,40,FINISHED,2026-01-05,2026-01-02 19:09:33.61+00
9725,recurring,129,COMPLETED,2026-01-05,2026-01-02 19:10:23.64+00
1790,recurring,27,COMPLETED,2025-12-05,2025-11-20 22:20:06.711+00
6254,recurring,110,COMPLETED,2026-01-02,2025-11-02 02:00:35.787+00
386,recurring,254,FINISHED,2026-02-22,2025-12-28 02:00:17.648+00
9225,ad-hoc,104,FINISHED,2026-01-02,2026-01-02 18:05:24.409+00
1053,recurring,101,FINISHED,2026-01-16,2026-01-03 00:14:28.835+00
9590,recurring,48,FINISHED,2026-01-07,2026-01-02 21:50:34.393+00
7900,recurring,202,FINISHED,2026-02-05,2026-01-02 20:36:37.491+00
6597,recurring,31,COMPLETED,2026-02-06,2026-01-03 02:00:21.195+00
8830,ad-hoc,66,FINISHED,2026-01-06,2026-01-03 01:49:11.615+00
560,recurring,93,COMPLETED,2026-01-02,2026-01-02 04:01:39.507+00
6502,recurring,176,COMPLETED,2026-02-12,2026-01-14 15:58:54.938+00
1053,ad-hoc,85,COMPLETED,2024-11-25,2024-11-25 15:14:38.549+00
8180,ad-hoc,338,FINISHED,2026-01-21,2026-01-12 13:07:20.666+00
7236,recurring,104,FINISHED,2026-02-03,2026-01-07 18:43:04.867+00
434,ad-hoc,15,COMPLETED,2026-01-02,2026-01-02 14:09:10.811+00
84,recurring,328,FINISHED,2026-03-05,2026-01-04 02:00:13.289+00
9782,ad-hoc,121,COMPLETED,2026-01-05,2026-01-03 15:59:52.87+00
3557,ad-hoc,13,FINISHED,2026-01-05,2026-01-03 04:20:18.719+00
5376,recurring,110,FINISHED,2026-01-05,2026-01-03 04:19:48.944+00
2675,recurring,10,COMPLETED,2026-01-06,2026-01-03 04:50:58.376+00
2675,recurring,21,COMPLETED,2026-01-06,2026-01-03 04:51:12.304+00
2722,ad-hoc,111,FINISHED,2026-01-06,2026-01-03 18:01:35.26+00
1253,recurring,159,FINISHED,2026-01-09,2026-01-03 04:05:24.363+00
2675,recurring,12,COMPLETED,2026-01-06,2026-01-03 04:50:33.418+00
8481,recurring,12,FINISHED,2026-01-12,2026-01-09 22:27:22.51+00
9221,recurring,258,FINISHED,2026-03-05,2026-01-04 02:00:17.302+00
316,recurring,319,FINISHED,2026-03-05,2026-01-04 02:00:15.843+00
1734,recurring,197,FINISHED,2026-03-06,2026-01-04 02:00:20.895+00
328,recurring,185,FINISHED,2026-02-22,2025-12-28 02:00:16.815+00
7236,recurring,101,FINISHED,2026-01-20,2026-01-07 18:43:25.193+00
727,recurring,104,FINISHED,2026-03-02,2026-01-04 02:00:18.416+00
1184,recurring,51,FINISHED,2026-03-05,2026-01-04 02:00:19.094+00
645,recurring,58,FINISHED,2026-03-06,2026-01-04 02:00:18.241+00
5523,recurring,162,COMPLETED,2026-03-06,2026-01-04 02:00:25.506+00
2514,recurring,173,COMPLETED,2026-03-02,2026-01-04 02:00:24.529+00
9805,recurring,160,FINISHED,2026-02-22,2026-02-04 07:44:54.414+00
8027,recurring,28,FINISHED,2026-03-02,2026-01-04 02:00:25.119+00
944,recurring,59,FINISHED,2026-03-03,2026-01-04 02:00:24.026+00
2382,recurring,118,FINISHED,2026-03-05,2026-01-04 02:00:22.243+00
6356,recurring,505,FINISHED,2026-04-26,2026-04-26 05:58:48.55+00
3959,ad-hoc,40,FINISHED,2026-02-22,2026-02-22 08:40:02.111+00
8790,recurring,50,COMPLETED,2026-03-04,2026-01-04 02:00:27.353+00
3147,recurring,109,FINISHED,2026-03-06,2026-01-04 02:00:27.705+00
6427,recurring,102,FINISHED,2026-03-04,2026-01-04 02:00:32.011+00
788,recurring,185,FINISHED,2026-03-05,2026-01-04 02:00:29.897+00
6657,recurring,171,FINISHED,2026-03-05,2026-01-04 02:00:32.417+00
6499,recurring,48,FINISHED,2026-03-05,2026-01-04 02:00:32.144+00
8279,recurring,113,COMPLETED,2026-03-02,2026-01-04 02:00:36.501+00
7670,recurring,407,COMPLETED,2025-12-28,2025-12-25 12:17:26.783+00
7760,recurring,171,FINISHED,2026-03-02,2026-01-04 02:00:34.894+00
7954,recurring,75,FINISHED,2026-03-03,2026-01-04 02:00:35.521+00
8378,recurring,113,FINISHED,2026-03-04,2026-01-04 02:00:36.737+00
7606,recurring,176,FINISHED,2026-03-04,2026-01-04 02:00:34.308+00
8296,recurring,28,COMPLETED,2026-03-05,2026-01-04 02:00:36.522+00
8293,recurring,113,FINISHED,2026-03-05,2026-01-04 02:00:36.609+00
8279,recurring,113,COMPLETED,2026-02-25,2026-02-22 14:39:26.29+00
5678,recurring,105,COMPLETED,2026-03-04,2026-01-04 02:00:38.247+00
2675,recurring,109,COMPLETED,2026-03-03,2026-01-04 02:00:38.82+00
8481,recurring,12,FINISHED,2026-03-02,2026-01-04 02:00:37.25+00
8685,recurring,118,FINISHED,2026-02-10,2026-01-04 02:00:37.134+00
8880,recurring,97,FINISHED,2026-03-05,2026-01-04 02:00:40.691+00
5194,recurring,110,FINISHED,2026-03-05,2026-01-04 02:00:39.849+00
8534,recurring,171,FINISHED,2026-03-06,2026-01-04 02:00:40.143+00
8979,recurring,356,COMPLETED,2026-03-05,2026-01-04 02:00:41.549+00
6106,recurring,310,COMPLETED,2025-11-16,2025-09-21 02:00:27.878+00
8200,recurring,63,COMPLETED,2026-03-02,2026-02-22 14:54:16.752+00
594,recurring,87,FINISHED,2026-03-03,2026-01-04 02:00:42.611+00
6996,recurring,57,FINISHED,2026-03-03,2026-01-04 02:00:42.503+00
9035,recurring,201,FINISHED,2026-03-04,2026-01-04 02:00:41.805+00
9129,recurring,93,FINISHED,2026-03-05,2026-01-04 02:00:42.554+00
429,recurring,14,FINISHED,2026-03-03,2026-01-04 02:00:45.142+00
429,recurring,14,FINISHED,2026-03-05,2026-01-04 02:00:45.113+00
2633,recurring,8,FINISHED,2026-03-06,2026-01-04 02:00:46.119+00
8073,ad-hoc,31,FINISHED,2026-05-29,2026-05-29 10:35:42.445+00
3959,ad-hoc,141,FINISHED,2026-01-06,2026-01-04 06:59:32.879+00
6578,recurring,108,FINISHED,2026-01-09,2026-01-09 15:12:29.209+00
66,ad-hoc,53,FINISHED,2026-01-04,2026-01-04 06:41:37.099+00
6449,ad-hoc,51,FINISHED,2026-01-04,2026-01-04 06:54:57.507+00
71,recurring,553,FINISHED,2026-01-04,2025-12-25 12:34:16.841+00
73,recurring,485,FINISHED,2026-01-04,2025-11-24 02:00:14.709+00
6356,recurring,441,FINISHED,2026-01-04,2025-11-09 02:00:36.456+00
9502,recurring,122,FINISHED,2026-03-02,2026-01-04 02:00:44.659+00
8283,recurring,98,FINISHED,2026-02-27,2026-01-04 15:15:20.095+00
6583,recurring,5,FINISHED,2026-03-12,2026-01-26 02:00:22.063+00
10584,recurring,118,FINISHED,2026-04-27,2026-03-01 02:00:39.465+00
4552,recurring,14,COMPLETED,2026-01-05,2026-01-01 22:15:39.961+00
11194,ad-hoc,54,COMPLETED,2026-03-18,2026-03-18 12:57:58.401+00
2600,recurring,294,COMPLETED,2026-02-17,2026-01-04 13:28:41.745+00
8057,recurring,202,FINISHED,2026-02-09,2026-01-04 15:38:32.516+00
374,recurring,45,FINISHED,2026-01-05,2026-01-04 10:46:36.895+00
316,recurring,204,FINISHED,2026-01-05,2026-01-04 13:49:39.19+00
8028,recurring,127,COMPLETED,2026-01-09,2026-01-09 15:13:26.17+00
876,ad-hoc,40,COMPLETED,2026-01-06,2026-01-05 09:06:22.868+00
7748,ad-hoc,70,COMPLETED,2026-01-06,2026-01-04 21:43:24.386+00
16,recurring,267,FINISHED,2026-02-01,2025-12-07 02:00:17.61+00
8094,ad-hoc,67,FINISHED,2026-03-18,2026-03-14 18:20:57.074+00
2650,ad-hoc,34,COMPLETED,2026-01-07,2026-01-05 01:14:56.557+00
3238,ad-hoc,69,COMPLETED,2026-01-05,2026-01-04 22:53:56.376+00
