ApartmentId,OldStatus,NewStatus,CreatedAt
9658,RECURRING_SUBSCRIPTION,CHURN,2025-12-29 13:49:42.573+00
9389,LEAD,WARM_LEAD,2025-12-29 14:51:41.126+00
9831,LEAD,WARM_LEAD,2025-12-29 15:17:34.078+00
9831,WARM_LEAD,WARM_LEAD,2025-12-29 15:19:38.048+00
9698,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2025-12-29 15:45:26.278+00
9698,ON_DEMAND_SUBSCRIPTION,TRIAL,2025-12-29 15:46:10.682+00
9476,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-29 16:12:14.208+00
8201,RECURRING_SUBSCRIPTION,CHURN,2025-12-29 16:13:42.827+00
7131,LEAD,WARM_LEAD,2025-12-29 16:35:55.804+00
9301,LEAD,WARM_LEAD,2025-12-29 17:36:23.741+00
7235,LEAD,WARM_LEAD,2025-12-29 17:53:55.766+00
9182,RECURRING_SUBSCRIPTION,TRIAL,2025-12-29 18:24:21.815+00
2927,RECURRING_SUBSCRIPTION,CHURN,2025-12-29 19:11:16.529+00
9842,LEAD,RECURRING_SUBSCRIPTION,2025-12-29 19:49:48.118+00
9817,LEAD,WARM_LEAD,2025-12-29 20:07:17.816+00
7931,LEAD,WARM_LEAD,2025-12-29 21:20:19.085+00
9829,LEAD,WARM_LEAD,2025-12-29 22:01:33.667+00
7374,RECURRING_SUBSCRIPTION,ON_DEMAND_SUBSCRIPTION,2025-12-29 22:03:59.56+00
9610,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-12-29 22:04:50.402+00
9829,WARM_LEAD,LEAD,2025-12-29 22:05:41.38+00
9829,LEAD,WARM_LEAD,2025-12-29 22:06:27.612+00
9829,WARM_LEAD,TRIAL,2025-12-29 22:29:10.426+00
2188,TRIAL,RECURRING_SUBSCRIPTION,2025-12-30 03:14:56.633+00
2323,TRIAL,ON_DEMAND_SUBSCRIPTION,2025-12-30 07:13:55.549+00
9835,WARM_LEAD,TRIAL,2025-12-30 11:08:02.926+00
9281,LEAD,RECURRING_SUBSCRIPTION,2025-12-30 13:54:39.916+00
1261,RECURRING_SUBSCRIPTION,CHURN,2025-12-30 14:09:56.365+00
9713,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-30 14:29:59.306+00
1686,RECURRING_SUBSCRIPTION,CHURN,2025-12-30 14:44:16.083+00
9505,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2025-12-30 14:52:43.427+00
9836,LEAD,WARM_LEAD,2025-12-30 14:56:12.343+00
2669,FREEMIUM,RECURRING_SUBSCRIPTION,2025-12-30 22:50:37.613+00
8170,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-12-23 21:33:22.07+00
2578,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-12-29 13:27:53.098+00
1788,RECURRING_SUBSCRIPTION,ON_DEMAND_SUBSCRIPTION,2025-12-31 06:51:06.468+00
967,TRIAL,ON_DEMAND_SUBSCRIPTION,2025-12-31 09:36:48.63+00
9858,LEAD,RECURRING_SUBSCRIPTION,2026-01-01 00:51:32.727+00
486,RECURRING_SUBSCRIPTION,FROZEN,2026-01-01 04:34:35.932+00
9851,LEAD,WARM_LEAD,2026-01-01 10:54:39.059+00
9861,LEAD,RECURRING_SUBSCRIPTION,2026-01-01 13:59:12.214+00
2204,CHURN,RECURRING_SUBSCRIPTION,2026-01-01 14:38:05.29+00
853,WARM_LEAD,TRIAL,2026-01-01 15:37:01.676+00
6491,LEAD,WARM_LEAD,2026-01-01 15:46:51.771+00
6491,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-01 15:47:04.1+00
8685,LEAD,WARM_LEAD,2026-01-01 16:45:21.931+00
8685,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-01 16:45:35.603+00
9683,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-01 17:41:02.111+00
9866,LEAD,RECURRING_SUBSCRIPTION,2026-01-01 19:52:35.935+00
4552,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-01 22:12:22.854+00
9115,RECURRING_SUBSCRIPTION,TRIAL,2026-01-01 23:55:05.612+00
2189,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-02 02:11:10.806+00
8053,RECURRING_SUBSCRIPTION,CHURN,2026-01-02 13:25:02.116+00
9126,LEAD,RECURRING_SUBSCRIPTION,2026-01-02 15:11:05.956+00
9810,LEAD,RECURRING_SUBSCRIPTION,2026-01-02 15:28:56.162+00
9832,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-02 16:00:35.956+00
6887,RECURRING_SUBSCRIPTION,TRIAL,2026-01-02 16:10:37.292+00
9575,LEAD,COLD_LEAD,2026-01-02 16:18:46.108+00
9575,COLD_LEAD,WARM_LEAD,2026-01-02 16:18:53.144+00
1022,RECURRING_SUBSCRIPTION,CHURN,2026-01-02 19:16:56.117+00
9867,LEAD,WARM_LEAD,2026-01-02 21:27:33.394+00
8190,RECURRING_SUBSCRIPTION,TRIAL,2026-01-02 21:39:25.217+00
6491,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-02 22:25:12.863+00
1053,TRIAL,RECURRING_SUBSCRIPTION,2026-01-03 00:14:29.327+00
5828,RECURRING_SUBSCRIPTION,TRIAL,2026-01-03 02:42:19.277+00
6807,RECURRING_SUBSCRIPTION,TRIAL,2026-01-03 03:30:59.815+00
4698,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-03 05:07:04.477+00
9813,LEAD,WARM_LEAD,2026-01-04 12:58:52.297+00
9805,LEAD,WARM_LEAD,2026-01-04 13:12:08.728+00
9788,LEAD,WARM_LEAD,2026-01-04 15:40:30.965+00
8261,RECURRING_SUBSCRIPTION,TRIAL,2026-01-05 15:03:09.369+00
7324,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-05 15:11:38.698+00
9782,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-05 15:39:35.16+00
6818,RECURRING_SUBSCRIPTION,CHURN,2026-01-05 16:32:01.307+00
2188,RECURRING_SUBSCRIPTION,TRIAL,2026-01-05 16:43:01.011+00
9491,RECURRING_SUBSCRIPTION,TRIAL,2026-01-05 17:30:50.752+00
9744,WARM_LEAD,TRIAL,2026-01-05 17:41:05.565+00
9744,TRIAL,TRIAL,2026-01-05 17:41:41.373+00
7876,RECURRING_SUBSCRIPTION,CHURN,2026-01-05 17:57:41.214+00
9680,LEAD,WARM_LEAD,2026-01-05 18:35:15.92+00
8567,RECURRING_SUBSCRIPTION,CHURN,2026-01-05 19:34:59.549+00
9367,LEAD,WARM_LEAD,2026-01-05 19:59:15.68+00
2188,TRIAL,RECURRING_SUBSCRIPTION,2026-01-05 20:12:12.674+00
9885,LEAD,WARM_LEAD,2026-01-05 20:16:02.246+00
8117,RECURRING_SUBSCRIPTION,CHURN,2026-01-05 21:01:00.354+00
9736,LEAD,WARM_LEAD,2026-01-05 21:41:02.67+00
9871,LEAD,WARM_LEAD,2026-01-05 21:54:39.04+00
9065,LEAD,RECURRING_SUBSCRIPTION,2026-01-06 01:34:29.087+00
7963,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-12-31 20:05:30.813+00
6502,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-05 21:09:51.542+00
8685,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-02 17:23:07.869+00
9725,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-02 19:05:24.339+00
6491,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-02 22:26:51.189+00
8986,ON_DEMAND_SUBSCRIPTION,WARM_LEAD,2026-01-06 03:37:10.54+00
9814,LEAD,WARM_LEAD,2026-01-06 10:32:40.288+00
9822,LEAD,WARM_LEAD,2026-01-06 12:20:00.177+00
8544,RECURRING_SUBSCRIPTION,TRIAL,2026-01-06 12:32:36.665+00
9884,LEAD,WARM_LEAD,2026-01-06 14:13:49.462+00
9196,LEAD,RECURRING_SUBSCRIPTION,2026-01-06 14:39:40.678+00
9859,LEAD,WARM_LEAD,2026-01-06 15:11:55.138+00
9891,LEAD,WARM_LEAD,2026-01-06 15:38:06.913+00
9891,WARM_LEAD,TRIAL,2026-01-06 17:07:18.253+00
9859,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-06 17:26:21.159+00
9872,LEAD,WARM_LEAD,2026-01-06 18:52:21.817+00
9859,ON_DEMAND_SUBSCRIPTION,WARM_LEAD,2026-01-06 20:25:45.306+00
9728,LEAD,WARM_LEAD,2026-01-06 20:28:26.66+00
9863,LEAD,WARM_LEAD,2026-01-06 20:58:15.51+00
6841,LEAD,WARM_LEAD,2026-01-06 21:15:01.328+00
6841,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-06 21:15:14.162+00
9899,LEAD,RECURRING_SUBSCRIPTION,2026-01-07 01:34:18.681+00
9901,LEAD,RECURRING_SUBSCRIPTION,2026-01-07 02:10:04.673+00
71,RECURRING_SUBSCRIPTION,CHURN,2026-01-07 07:31:16.176+00
211,CHURN,TRIAL,2026-01-07 07:48:55.926+00
8814,LEAD,RECURRING_SUBSCRIPTION,2026-01-07 12:57:22.376+00
9900,LEAD,WARM_LEAD,2026-01-07 14:18:31.938+00
6424,RECURRING_SUBSCRIPTION,CHURN,2026-01-07 15:07:04.117+00
1569,RECURRING_SUBSCRIPTION,CHURN,2026-01-07 15:16:55.792+00
9883,LEAD,WARM_LEAD,2026-01-07 16:12:37.793+00
9883,WARM_LEAD,WARM_LEAD,2026-01-07 16:12:38.356+00
8597,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-07 17:09:34.92+00
1892,RECURRING_SUBSCRIPTION,CHURN,2026-01-07 17:22:08.494+00
9896,LEAD,RECURRING_SUBSCRIPTION,2026-01-07 18:13:33.633+00
7922,LEAD,WARM_LEAD,2026-01-07 18:27:32.97+00
5110,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-07 18:51:58.973+00
9902,LEAD,WARM_LEAD,2026-01-07 19:21:22.826+00
8122,LEAD,WARM_LEAD,2026-01-07 19:42:54.663+00
7050,LEAD,WARM_LEAD,2026-01-07 21:35:56.498+00
7050,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-07 21:36:48.681+00
7717,RECURRING_SUBSCRIPTION,CHURN,2026-01-07 21:56:46.81+00
9446,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-07 23:35:24.441+00
9906,LEAD,RECURRING_SUBSCRIPTION,2026-01-08 04:24:29.328+00
8889,RECURRING_SUBSCRIPTION,CHURN,2026-01-08 15:27:19.834+00
9494,LEAD,RECURRING_SUBSCRIPTION,2026-01-08 15:39:46.628+00
204,TRIAL,ON_DEMAND_SUBSCRIPTION,2026-01-08 15:55:48.664+00
9907,LEAD,WARM_LEAD,2026-01-08 16:07:02.865+00
9907,WARM_LEAD,TRIAL,2026-01-08 16:13:29.53+00
2903,RECURRING_SUBSCRIPTION,CHURN,2026-01-08 18:09:59.505+00
7175,WARM_LEAD,TRIAL,2026-01-08 20:03:06.392+00
8189,LEAD,WARM_LEAD,2026-01-08 20:13:50.235+00
7636,LEAD,WARM_LEAD,2026-01-08 20:20:05.322+00
7881,LEAD,WARM_LEAD,2026-01-08 20:53:25.068+00
7881,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-08 20:53:39.514+00
6837,LEAD,WARM_LEAD,2026-01-08 21:39:06.819+00
7508,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-07 14:29:26.229+00
8682,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-07 21:00:25.598+00
9649,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-07 21:04:15.179+00
9649,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-08 14:07:22.054+00
9831,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-07 18:06:09.492+00
9831,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-07 18:09:28.216+00
9831,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-07 18:31:54.567+00
9803,LEAD,WARM_LEAD,2026-01-08 21:47:44.342+00
7456,RECURRING_SUBSCRIPTION,TRIAL,2026-01-08 21:51:05.788+00
7867,TRIAL,RECURRING_SUBSCRIPTION,2026-01-08 22:00:56.439+00
8523,LEAD,WARM_LEAD,2026-01-08 22:31:01.712+00
9389,RECURRING_SUBSCRIPTION,TRIAL,2026-01-09 00:51:28.702+00
7931,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-09 01:07:50.342+00
9915,LEAD,WARM_LEAD,2026-01-09 16:49:48.259+00
9915,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-09 16:50:31.192+00
8165,LEAD,WARM_LEAD,2026-01-09 17:19:14.779+00
9783,LEAD,WARM_LEAD,2026-01-09 18:07:37.335+00
9783,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-09 18:08:15.28+00
6333,LEAD,WARM_LEAD,2026-01-09 18:31:01.267+00
2682,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-09 18:44:12.822+00
9921,LEAD,WARM_LEAD,2026-01-09 20:19:59.435+00
9921,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-09 20:20:14.489+00
9922,LEAD,WARM_LEAD,2026-01-09 20:21:33.162+00
9924,LEAD,WARM_LEAD,2026-01-09 20:49:42.319+00
9924,WARM_LEAD,WARM_LEAD,2026-01-09 20:50:25.618+00
9301,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-10 20:50:38.882+00
5445,RECURRING_SUBSCRIPTION,CHURN,2026-01-11 09:15:35.264+00
2618,COLD_LEAD,WARM_LEAD,2026-01-11 15:35:53.013+00
2618,WARM_LEAD,TRIAL,2026-01-11 15:46:07.396+00
9610,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-11 17:00:19.526+00
2097,RECURRING_SUBSCRIPTION,CHURN,2026-01-12 09:02:39.021+00
9914,LEAD,WARM_LEAD,2026-01-12 13:56:44.94+00
9822,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-12 14:12:28.597+00
9938,LEAD,WARM_LEAD,2026-01-12 14:23:52.123+00
9938,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-12 14:24:56.104+00
9945,LEAD,RECURRING_SUBSCRIPTION,2026-01-12 14:25:49.882+00
9938,ON_DEMAND_SUBSCRIPTION,TRIAL,2026-01-12 14:28:02.498+00
7931,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-12 14:58:56.411+00
8911,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-12 14:59:15.266+00
7652,RECURRING_SUBSCRIPTION,ON_DEMAND_SUBSCRIPTION,2026-01-12 16:37:44.294+00
9942,LEAD,WARM_LEAD,2026-01-12 16:49:21.79+00
7902,RECURRING_SUBSCRIPTION,CHURN,2026-01-12 17:27:41.136+00
247,LEAD,COLD_LEAD,2024-01-21 21:28:13.423+00
251,LEAD,COLD_LEAD,2024-01-21 21:28:49.961+00
408,LEAD,COLD_LEAD,2024-01-21 21:29:30.025+00
226,LEAD,COLD_LEAD,2024-01-21 21:29:56.937+00
229,LEAD,COLD_LEAD,2024-01-21 21:31:02.794+00
234,LEAD,COLD_LEAD,2024-01-21 21:33:18.368+00
497,LEAD,COLD_LEAD,2024-01-21 21:33:37.112+00
240,LEAD,COLD_LEAD,2024-01-21 21:34:12.15+00
241,LEAD,COLD_LEAD,2024-01-21 21:34:41.327+00
242,LEAD,COLD_LEAD,2024-01-21 21:35:04.153+00
244,LEAD,COLD_LEAD,2024-01-21 21:35:26.546+00
245,LEAD,COLD_LEAD,2024-01-21 21:36:05.222+00
256,LEAD,COLD_LEAD,2024-01-21 21:36:25.458+00
252,LEAD,COLD_LEAD,2024-01-21 21:36:47.84+00
276,LEAD,COLD_LEAD,2024-01-21 21:37:30.213+00
279,LEAD,COLD_LEAD,2024-01-21 21:38:32.439+00
9939,LEAD,WARM_LEAD,2026-01-12 17:50:49.376+00
9835,TRIAL,RECURRING_SUBSCRIPTION,2026-01-12 17:52:22.271+00
7299,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-12 18:07:31.885+00
7504,LEAD,WARM_LEAD,2026-01-12 20:14:55.826+00
7504,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-12 20:15:14.313+00
9872,WARM_LEAD,TRIAL,2026-01-12 20:55:03.414+00
9281,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-12 21:09:47.767+00
9947,LEAD,WARM_LEAD,2026-01-12 21:14:27.544+00
9925,LEAD,WARM_LEAD,2026-01-12 22:01:52.378+00
748,RECURRING_SUBSCRIPTION,ON_DEMAND_SUBSCRIPTION,2026-01-12 22:51:19.574+00
9690,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-12 22:55:34.198+00
6993,RECURRING_SUBSCRIPTION,TRIAL,2026-01-12 23:08:53.437+00
1966,RECURRING_SUBSCRIPTION,CHURN,2026-01-12 23:11:00.696+00
8321,RECURRING_SUBSCRIPTION,CHURN,2026-01-12 23:45:15.207+00
9961,LEAD,RECURRING_SUBSCRIPTION,2026-01-13 00:12:25.518+00
9946,LEAD,WARM_LEAD,2026-01-13 00:34:10.462+00
2556,TRIAL,RECURRING_SUBSCRIPTION,2026-01-13 00:45:32.778+00
9953,LEAD,WARM_LEAD,2026-01-13 01:04:21.813+00
533,CHURN,RECURRING_SUBSCRIPTION,2026-01-13 06:30:48.862+00
9835,RECURRING_SUBSCRIPTION,TRIAL,2026-01-13 10:07:57.461+00
6444,RECURRING_SUBSCRIPTION,CHURN,2026-01-13 15:10:25.669+00
9972,LEAD,RECURRING_SUBSCRIPTION,2026-01-13 15:50:35.171+00
7489,RECURRING_SUBSCRIPTION,TRIAL,2026-01-13 16:42:24.121+00
533,RECURRING_SUBSCRIPTION,WARM_LEAD,2026-01-13 16:59:51.267+00
9970,LEAD,WARM_LEAD,2026-01-13 18:16:17.517+00
9379,LEAD,WARM_LEAD,2026-01-13 18:52:02.033+00
9728,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-13 18:57:46.408+00
9379,WARM_LEAD,TRIAL,2026-01-13 19:01:15.244+00
9974,LEAD,WARM_LEAD,2026-01-13 20:25:44.645+00
9974,WARM_LEAD,TRIAL,2026-01-13 20:35:33.194+00
8170,RECURRING_SUBSCRIPTION,CHURN,2026-01-13 22:07:12.246+00
9919,LEAD,WARM_LEAD,2026-01-13 22:31:39.246+00
9919,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2026-01-13 22:31:45.961+00
1045,RECURRING_SUBSCRIPTION,CHURN,2026-01-14 00:22:04.581+00
8260,RECURRING_SUBSCRIPTION,CHURN,2026-01-14 01:21:56.153+00
9977,LEAD,WARM_LEAD,2026-01-14 17:22:42.306+00
9939,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-12 18:56:14.915+00
6491,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-02 22:19:14.682+00
4145,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-12-15 17:40:26.129+00
1978,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-13 17:07:25.465+00
853,TRIAL,RECURRING_SUBSCRIPTION,2026-01-12 12:43:50.944+00
1727,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-12-18 09:43:21.396+00
2682,TRIAL,RECURRING_SUBSCRIPTION,2026-01-09 18:13:17.589+00
3107,FREE_TRIAL,RECURRING_SUBSCRIPTION,2026-01-06 22:40:55.841+00
4698,FREE_TRIAL,RECURRING_SUBSCRIPTION,2025-12-23 21:07:15.199+00
5058,FREE_TRIAL,RECURRING_SUBSCRIPTION,2026-01-06 23:19:39.504+00
9213,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-09 00:28:52.992+00
9389,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-29 15:19:02.254+00
9491,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-16 22:04:06.992+00
9618,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-24 20:13:15.945+00
9714,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-16 20:19:39.556+00
9728,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-13 19:50:31.791+00
9788,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-08 21:52:46.287+00
9803,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-08 21:48:26.157+00
9805,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-08 21:44:57.415+00
9813,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-08 21:50:53.261+00
9814,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-08 21:58:35.814+00
9822,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-08 21:54:41.135+00
9835,TRIAL,RECURRING_SUBSCRIPTION,2026-01-14 08:07:40.859+00
8811,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-16 10:53:32.343+00
7058,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-18 16:51:44.328+00
7175,TRIAL,RECURRING_SUBSCRIPTION,2026-01-08 20:06:20.789+00
7299,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-12 18:07:58.367+00
8685,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-01 20:18:32.446+00
8775,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-12 16:13:36.703+00
9151,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-05 17:57:03.833+00
9530,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-18 17:48:52.715+00
9575,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-02 17:06:31.283+00
9625,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-11 17:00:59.932+00
9690,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-12-12 19:04:04.242+00
9783,ON_DEMAND_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2026-01-09 18:19:44.146+00
9831,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-07 17:52:49.489+00
9948,LEAD,WARM_LEAD,2026-01-14 17:51:13.748+00
8071,RECURRING_SUBSCRIPTION,TRIAL,2026-01-14 17:54:56.931+00
86,LEAD,COLD_LEAD,2024-01-04 11:11:32.838+00
9,LEAD,COLD_LEAD,2024-01-04 11:11:41.462+00
70,LEAD,COLD_LEAD,2024-01-04 11:11:56.451+00
91,LEAD,COLD_LEAD,2024-01-05 09:11:24.332+00
113,LEAD,COLD_LEAD,2024-01-05 09:11:53.21+00
69,LEAD,COLD_LEAD,2024-01-05 09:13:15.417+00
30,LEAD,COLD_LEAD,2024-01-05 09:13:23.677+00
33,LEAD,COLD_LEAD,2024-01-05 09:13:34.474+00
37,LEAD,COLD_LEAD,2024-01-05 09:14:10.867+00
416,LEAD,COLD_LEAD,2024-01-05 09:14:37.248+00
374,LEAD,COLD_LEAD,2024-01-05 09:15:39.065+00
374,COLD_LEAD,COLD_LEAD,2024-01-05 09:16:35.904+00
274,LEAD,COLD_LEAD,2024-01-05 09:16:54.116+00
333,LEAD,COLD_LEAD,2024-01-05 09:18:07.731+00
207,RECURRING_SUBSCRIPTION,CHURN,2024-01-07 19:59:48.292+00
525,LEAD,COLD_LEAD,2024-01-10 16:46:46.763+00
528,LEAD,COLD_LEAD,2024-01-10 16:47:16.365+00
529,LEAD,COLD_LEAD,2024-01-10 16:49:28.541+00
530,LEAD,COLD_LEAD,2024-01-10 17:11:55.566+00
387,RECURRING_SUBSCRIPTION,CHURN,2024-01-10 18:30:04.758+00
82,RECURRING_SUBSCRIPTION,CHURN,2024-01-10 18:31:19.758+00
115,RECURRING_SUBSCRIPTION,CHURN,2024-01-11 17:05:31.086+00
544,LEAD,COLD_LEAD,2024-01-16 12:23:47.433+00
546,LEAD,COLD_LEAD,2024-01-16 12:38:10.852+00
395,RECURRING_SUBSCRIPTION,CHURN,2024-01-17 12:17:32.66+00
390,RECURRING_SUBSCRIPTION,CHURN,2024-01-17 12:18:08.81+00
409,LEAD,COLD_LEAD,2024-01-17 12:44:17.739+00
200,LEAD,COLD_LEAD,2024-01-17 12:47:07.765+00
137,LEAD,COLD_LEAD,2024-01-17 12:56:03.555+00
250,LEAD,COLD_LEAD,2024-01-17 13:48:15.671+00
129,LEAD,COLD_LEAD,2024-01-17 13:49:15.175+00
298,LEAD,COLD_LEAD,2024-01-17 14:08:14.88+00
395,RECURRING_SUBSCRIPTION,CHURN,2024-01-18 19:51:33.729+00
61,LEAD,COLD_LEAD,2024-01-21 09:13:24.54+00
76,LEAD,COLD_LEAD,2024-01-21 21:03:11.321+00
258,LEAD,COLD_LEAD,2024-01-21 21:05:59.832+00
87,LEAD,COLD_LEAD,2024-01-21 21:08:38.703+00
134,LEAD,COLD_LEAD,2024-01-21 21:10:26.527+00
220,LEAD,COLD_LEAD,2024-01-21 21:11:59.097+00
249,LEAD,COLD_LEAD,2024-01-21 21:12:24.988+00
83,LEAD,COLD_LEAD,2024-01-21 21:12:39.107+00
203,LEAD,COLD_LEAD,2024-01-21 21:13:16.277+00
186,LEAD,COLD_LEAD,2024-01-21 21:13:42.566+00
153,LEAD,COLD_LEAD,2024-01-21 21:14:24.799+00
205,LEAD,COLD_LEAD,2024-01-21 21:14:45.77+00
210,LEAD,COLD_LEAD,2024-01-21 21:15:23.102+00
329,LEAD,COLD_LEAD,2024-01-21 21:15:58.769+00
222,LEAD,COLD_LEAD,2024-01-21 21:16:23.69+00
216,LEAD,COLD_LEAD,2024-01-21 21:16:46.027+00
224,LEAD,COLD_LEAD,2024-01-21 21:17:13.438+00
462,LEAD,COLD_LEAD,2024-01-21 21:19:19.631+00
462,COLD_LEAD,COLD_LEAD,2024-01-21 21:19:34.7+00
165,LEAD,COLD_LEAD,2024-01-21 21:19:52.579+00
144,LEAD,COLD_LEAD,2024-01-21 21:20:20.191+00
175,LEAD,COLD_LEAD,2024-01-21 21:20:49.074+00
177,LEAD,COLD_LEAD,2024-01-21 21:21:10.494+00
193,LEAD,COLD_LEAD,2024-01-21 21:21:35.97+00
178,LEAD,COLD_LEAD,2024-01-21 21:22:03.096+00
180,LEAD,COLD_LEAD,2024-01-21 21:22:30.176+00
188,LEAD,COLD_LEAD,2024-01-21 21:22:56.284+00
192,LEAD,COLD_LEAD,2024-01-21 21:25:04.534+00
197,LEAD,COLD_LEAD,2024-01-21 21:25:34.702+00
197,COLD_LEAD,COLD_LEAD,2024-01-21 21:26:20.642+00
202,LEAD,COLD_LEAD,2024-01-21 21:27:02.56+00
202,COLD_LEAD,COLD_LEAD,2024-01-21 21:27:21.573+00
215,LEAD,COLD_LEAD,2024-01-21 21:27:42.602+00
9925,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-12 22:20:54.624+00
9939,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-12 18:26:29.094+00
9947,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-12 21:27:57.25+00
9977,WARM_LEAD,RECURRING_SUBSCRIPTION,2026-01-14 17:47:11.425+00
338,LEAD,COLD_LEAD,2024-01-21 21:39:12.166+00
474,LEAD,COLD_LEAD,2024-01-23 21:08:14.263+00
576,LEAD,COLD_LEAD,2024-01-23 21:08:27.447+00
