Id,LocationId,Status,ServiceStartDate
11812,125,LEAD,
10919,99,LEAD,
10920,99,LEAD,
10553,104,LEAD,
9456,133,WARM_LEAD,2025-12-07 00:00:00+00:00
9139,51,LEAD,
9449,133,WARM_LEAD,
429,15,RECURRING_SUBSCRIPTION,2024-09-23 00:00:00+00:00
10231,123,RECURRING_SUBSCRIPTION,2026-02-01 00:00:00+00:00
10554,104,LEAD,
10228,76,LEAD,
10201,140,LEAD,
10250,91,LEAD,
10229,139,LEAD,
11813,195,LEAD,
10203,47,LEAD,
10237,139,ON_DEMAND_SUBSCRIPTION,2026-01-25 00:00:00+00:00
11533,95,RECURRING_SUBSCRIPTION,
11973,11,LEAD,
10243,94,TRIAL,2026-02-01 00:00:00+00:00
10222,93,LEAD,
10223,93,LEAD,
10236,140,LEAD,
9367,133,WARM_LEAD,2026-01-11 00:00:00+00:00
11014,99,LEAD,
11625,153,WARM_LEAD,
11019,99,LEAD,
1379,15,FREEMIUM,2025-12-21 00:00:00+00:00
11020,99,LEAD,
1533,9,TRIAL,2025-03-06 00:00:00+00:00
11022,99,LEAD,
11017,99,LEAD,
11024,99,LEAD,
11028,99,LEAD,
11026,99,LEAD,
11032,99,LEAD,
11043,99,LEAD,
11034,99,LEAD,
10238,140,LEAD,
11041,99,LEAD,
10227,138,LEAD,
11038,99,LEAD,
9761,75,WARM_LEAD,2026-01-18 00:00:00+00:00
10247,140,LEAD,
10132,135,WARM_LEAD,2026-01-25 00:00:00+00:00
10244,140,LEAD,
10248,140,LEAD,
9444,133,LEAD,
10249,140,LEAD,
10204,123,WARM_LEAD,
12139,77,LEAD,
10251,140,TRIAL,
10246,140,WARM_LEAD,
10224,138,WARM_LEAD,
9375,133,LEAD,
9436,133,WARM_LEAD,
9471,133,LEAD,
10598,63,LEAD,
9653,77,ON_DEMAND_SUBSCRIPTION,
9245,65,LEAD,
9325,133,ON_DEMAND_SUBSCRIPTION,
10276,133,LEAD,
2378,61,CHURN,2025-04-06 00:00:00+00:00
10253,66,RECURRING_SUBSCRIPTION,
10254,66,LEAD,
10273,66,LEAD,
10067,133,WARM_LEAD,
10255,66,RECURRING_SUBSCRIPTION,
10256,66,LEAD,
10269,133,RECURRING_SUBSCRIPTION,2026-04-13 00:00:00+00:00
10261,91,LEAD,
9339,133,RECURRING_SUBSCRIPTION,
787,41,CHURN,2024-08-26 00:00:00+00:00
2133,54,CHURN,2024-10-28 00:00:00+00:00
10264,112,LEAD,
11534,4,LEAD,
10055,133,WARM_LEAD,
6837,96,TRIAL,2026-01-26 00:00:00+00:00
10734,153,LEAD,
9172,77,LEAD,
9983,61,RECURRING_SUBSCRIPTION,2026-01-26 00:00:00+00:00
10265,140,TRIAL,
10275,66,LEAD,
9243,52,WARM_LEAD,
2185,54,FREEMIUM,
11712,122,LEAD,
10277,123,ON_DEMAND_SUBSCRIPTION,2026-01-28 00:00:00+00:00
6761,9,WARM_LEAD,2025-10-14 00:00:00+00:00
2212,44,RECURRING_SUBSCRIPTION,2025-03-24 00:00:00+00:00
10272,76,WARM_LEAD,2026-01-25 00:00:00+00:00
9173,77,LEAD,
9171,77,TRIAL,
3166,1,TRIAL,2026-01-27 00:00:00+00:00
11046,99,LEAD,
10257,137,WARM_LEAD,2026-02-01 00:00:00+00:00
9179,77,LEAD,
9202,77,LEAD,
11974,66,LEAD,
10283,13,LEAD,
10284,13,LEAD,
11035,99,LEAD,
10282,133,LEAD,
11814,123,ON_DEMAND_SUBSCRIPTION,2026-05-04 00:00:00+00:00
10258,139,LEAD,
9583,133,TRIAL,2025-12-07 00:00:00+00:00
9600,133,LEAD,
9882,133,LEAD,
9328,133,LEAD,
11157,153,LEAD,
12140,142,LEAD,
10267,66,LEAD,
11310,50,LEAD,
9647,133,RECURRING_SUBSCRIPTION,2025-12-08 00:00:00+00:00
9771,133,RECURRING_SUBSCRIPTION,
9446,133,WARM_LEAD,
9480,133,LEAD,
9437,133,TRIAL,
9884,133,WARM_LEAD,2026-01-06 00:00:00+00:00
9499,133,LEAD,
10285,149,LEAD,
10286,66,LEAD,
10312,140,WARM_LEAD,
10242,133,WARM_LEAD,
4038,17,RECURRING_SUBSCRIPTION,2026-02-10 00:00:00+00:00
10327,140,WARM_LEAD,
10289,140,LEAD,
10323,42,LEAD,
6357,4,WARM_LEAD,2026-02-08 00:00:00+00:00
2238,17,CHURN,2024-10-27 00:00:00+00:00
9253,53,WARM_LEAD,
10304,150,WARM_LEAD,
10313,141,LEAD,
10294,140,WARM_LEAD,2026-03-22 00:00:00+00:00
4061,17,FREEMIUM,
10329,139,RECURRING_SUBSCRIPTION,
11086,181,LEAD,
9825,133,WARM_LEAD,
10298,141,LEAD,
10299,141,LEAD,
9457,133,CHURN,
4063,17,FREEMIUM,
11187,73,LEAD,
10302,141,LEAD,
10317,150,TRIAL,2026-02-01 00:00:00+00:00
11211,104,LEAD,
10301,76,LEAD,
10252,133,TRIAL,
9473,133,RECURRING_SUBSCRIPTION,
10303,147,WARM_LEAD,
10308,140,LEAD,
10287,122,TRIAL,
10862,99,LEAD,
10887,99,LEAD,2026-04-23 00:00:00+00:00
12141,134,LEAD,
9466,133,ON_DEMAND_SUBSCRIPTION,2025-11-30 00:00:00+00:00
11815,15,WARM_LEAD,
11713,195,WARM_LEAD,2026-04-26 00:00:00+00:00
10645,8,WARM_LEAD,
9477,133,RECURRING_SUBSCRIPTION,2025-11-30 00:00:00+00:00
11535,195,LEAD,
10320,66,WARM_LEAD,2026-02-01 00:00:00+00:00
10324,66,LEAD,
9489,133,RECURRING_SUBSCRIPTION,
10735,8,LEAD,
10331,141,LEAD,
7011,73,RECURRING_SUBSCRIPTION,2025-09-08 00:00:00+00:00
10361,134,RECURRING_SUBSCRIPTION,
10373,140,RECURRING_SUBSCRIPTION,
11158,133,LEAD,
10348,120,WARM_LEAD,2026-02-01 00:00:00+00:00
10336,141,LEAD,
10337,149,LEAD,
10374,139,TRIAL,2026-02-22 00:00:00+00:00
10339,141,LEAD,
10370,91,WARM_LEAD,
10341,140,LEAD,
9275,65,LEAD,
10340,140,ON_DEMAND_SUBSCRIPTION,
10375,140,LEAD,
9276,98,LEAD,
10343,141,LEAD,
10333,127,LEAD,
11402,139,TRIAL,2026-04-07 00:00:00+00:00
11391,114,WARM_LEAD,
2232,44,TRIAL,2024-10-31 00:00:00+00:00
10332,139,LEAD,
11261,121,WARM_LEAD,
10362,139,LEAD,
8533,99,WARM_LEAD,2025-10-29 00:00:00+00:00
11087,141,LEAD,
11212,4,LEAD,
11280,121,TRIAL,2026-03-22 00:00:00+00:00
12142,15,LEAD,
9225,121,CHURN,2026-04-08 00:00:00+00:00
11311,50,LEAD,
11300,139,WARM_LEAD,
11358,153,WARM_LEAD,
11816,94,TRIAL,2026-05-03 00:00:00+00:00
1633,11,CHURN,2024-07-21 00:00:00+00:00
9596,135,TRIAL,2025-11-30 00:00:00+00:00
10326,151,TRIAL,2026-02-01 00:00:00+00:00
1960,51,FREEMIUM,2025-10-10 00:00:00+00:00
10892,99,LEAD,
10903,99,LEAD,
10905,99,LEAD,
11627,66,WARM_LEAD,
8460,6,LEAD,
9255,6,LEAD,
10910,99,LEAD,
11714,117,WARM_LEAD,
10377,139,CHURN,
11975,120,WARM_LEAD,
10376,73,LEAD,
10363,138,TRIAL,2026-02-01 00:00:00+00:00
10389,130,LEAD,
6433,15,WARM_LEAD,2026-02-03 00:00:00+00:00
1561,49,FREEMIUM,2026-02-01 00:00:00+00:00
10342,147,LEAD,
10365,147,LEAD,
10366,147,LEAD,
10385,4,LEAD,
10400,134,LEAD,
11537,4,LEAD,
10388,131,RECURRING_SUBSCRIPTION,
10737,9,WARM_LEAD,
10410,92,TRIAL,2026-02-23 00:00:00+00:00
1825,51,FREEMIUM,
10415,125,LEAD,
10403,66,LEAD,
11121,63,RECURRING_SUBSCRIPTION,
10390,141,LEAD,
10396,73,RECURRING_SUBSCRIPTION,2026-02-02 00:00:00+00:00
12143,133,LEAD,
10391,64,LEAD,
10417,92,LEAD,
10394,120,TRIAL,2026-02-09 00:00:00+00:00
10669,51,LEAD,
10412,91,WARM_LEAD,2026-02-08 00:00:00+00:00
10413,91,LEAD,
10404,66,LEAD,
6335,68,RECURRING_SUBSCRIPTION,2026-02-04 00:00:00+00:00
2114,52,FREEMIUM,
4157,17,FREEMIUM,2026-01-31 00:00:00+00:00
2129,53,FREEMIUM,2025-06-19 00:00:00+00:00
10419,68,LEAD,
10401,139,LEAD,
10398,93,RECURRING_SUBSCRIPTION,2026-02-19 00:00:00+00:00
10407,153,LEAD,
11715,117,LEAD,
10387,140,WARM_LEAD,2026-03-15 00:00:00+00:00
2444,60,CHURN,2025-03-23 00:00:00+00:00
10383,140,WARM_LEAD,2026-02-08 00:00:00+00:00
11817,94,LEAD,
10408,66,LEAD,
9291,99,TRIAL,
10418,140,WARM_LEAD,2026-02-17 00:00:00+00:00
1890,53,FREEMIUM,
11375,77,TRIAL,2026-04-29 00:00:00+00:00
1234,4,CHURN,2024-08-11 00:00:00+00:00
1727,7,CHURN,2025-12-14 00:00:00+00:00
10414,152,LEAD,
10420,66,LEAD,
10421,154,LEAD,
10422,66,LEAD,
10409,152,TRIAL,
10424,141,LEAD,
9597,133,CHURN,
10406,141,CHURN,
11343,66,LEAD,
10485,134,LEAD,
10452,93,LEAD,
10486,56,LEAD,
10448,135,WARM_LEAD,
10426,154,WARM_LEAD,2026-02-08 00:00:00+00:00
10502,140,WARM_LEAD,
10428,66,LEAD,
10427,91,LEAD,
10433,73,WARM_LEAD,2026-03-15 00:00:00+00:00
10429,121,LEAD,
8776,51,ON_DEMAND_SUBSCRIPTION,2025-10-19 00:00:00+00:00
10451,155,LEAD,
4064,17,FREEMIUM,
10491,104,RECURRING_SUBSCRIPTION,2026-02-08 00:00:00+00:00
10472,111,WARM_LEAD,2026-03-01 00:00:00+00:00
10476,104,LEAD,
9331,77,LEAD,2025-11-30 00:00:00+00:00
10478,91,WARM_LEAD,2026-03-01 00:00:00+00:00
10514,91,LEAD,
6812,96,RECURRING_SUBSCRIPTION,2025-10-22 00:00:00+00:00
9332,77,LEAD,
10488,156,WARM_LEAD,
2134,53,FREEMIUM,
9334,77,LEAD,
9330,77,LEAD,
10738,77,LEAD,
11716,117,LEAD,
10431,122,RECURRING_SUBSCRIPTION,
10381,121,TRIAL,
10550,139,LEAD,
11048,99,LEAD,
10493,139,LEAD,
10543,139,LEAD,
4068,17,FREEMIUM,
10430,140,LEAD,
11122,150,LEAD,
10549,134,RECURRING_SUBSCRIPTION,2026-02-08 00:00:00+00:00
11160,133,LEAD,
2406,60,CHURN,2025-01-26 00:00:00+00:00
2142,53,FREEMIUM,
2328,1,CHURN,2024-10-13 00:00:00+00:00
2132,52,RECURRING_SUBSCRIPTION,2024-09-17 00:00:00+00:00
10434,17,LEAD,
10490,122,ON_DEMAND_SUBSCRIPTION,
10534,139,RECURRING_SUBSCRIPTION,2026-02-16 00:00:00+00:00
10494,158,LEAD,
10489,141,LEAD,
10500,159,LEAD,
10492,157,LEAD,
10501,135,LEAD,
10552,141,LEAD,
2600,60,CHURN,2024-11-17 00:00:00+00:00
3540,15,FREEMIUM,2026-02-11 00:00:00+00:00
9337,77,LEAD,
10584,54,RECURRING_SUBSCRIPTION,2026-02-15 00:00:00+00:00
10411,92,WARM_LEAD,2026-02-15 00:00:00+00:00
10568,73,RECURRING_SUBSCRIPTION,2026-02-16 00:00:00+00:00
10560,114,LEAD,
9336,77,LEAD,
10562,42,WARM_LEAD,
10588,134,LEAD,
10572,104,TRIAL,
3970,17,FREEMIUM,
2221,15,FREEMIUM,
10571,131,WARM_LEAD,2026-02-15 00:00:00+00:00
10739,153,LEAD,
3985,17,TRIAL,2025-12-17 00:00:00+00:00
10576,17,LEAD,
2274,54,FREEMIUM,
3990,17,FREEMIUM,
11717,117,LEAD,
10564,140,LEAD,
4057,17,FREEMIUM,2025-10-17 00:00:00+00:00
4301,17,FREEMIUM,2026-02-18 00:00:00+00:00
4295,17,FREEMIUM,
10565,141,WARM_LEAD,2026-02-15 00:00:00+00:00
10566,11,LEAD,2025-07-16 00:00:00+00:00
10594,91,LEAD,
4296,17,FREEMIUM,
2343,17,RECURRING_SUBSCRIPTION,2025-02-06 00:00:00+00:00
10569,170,LEAD,
2306,15,TRIAL,2026-03-28 00:00:00+00:00
10580,126,LEAD,
4294,17,FREEMIUM,2026-04-27 00:00:00+00:00
10556,104,WARM_LEAD,2026-03-01 00:00:00+00:00
10245,115,RECURRING_SUBSCRIPTION,2026-04-09 00:00:00+00:00
10551,133,TRIAL,
1419,42,FREEMIUM,2026-04-29 00:00:00+00:00
11049,77,WARM_LEAD,
10575,140,WARM_LEAD,2026-03-03 00:00:00+00:00
7373,75,WARM_LEAD,2025-08-24 00:00:00+00:00
11818,195,LEAD,
11161,77,WARM_LEAD,
11088,177,LEAD,
10764,97,LEAD,2026-03-04 00:00:00+00:00
10555,133,ON_DEMAND_SUBSCRIPTION,
9335,53,LEAD,
10592,140,LEAD,
10570,91,LEAD,
10581,123,LEAD,
10577,121,LEAD,
10583,155,ON_DEMAND_SUBSCRIPTION,2026-02-15 00:00:00+00:00
10591,49,LEAD,
10595,11,LEAD,
10616,114,LEAD,
1713,15,TRIAL,
10600,61,LEAD,
1494,15,ON_DEMAND_SUBSCRIPTION,2025-05-02 00:00:00+00:00
4770,15,FREEMIUM,2026-04-14 00:00:00+00:00
11976,121,LEAD,
10599,145,LEAD,
3168,65,TRIAL,2025-03-10 00:00:00+00:00
10613,114,CHURN,2026-02-20 00:00:00+00:00
10603,66,LEAD,
10567,4,TRIAL,2026-02-15 00:00:00+00:00
10604,141,LEAD,
2289,15,FREEMIUM,
9371,65,LEAD,
2341,44,FREEMIUM,
2288,44,FREEMIUM,
10602,53,LEAD,
4008,17,FREEMIUM,
11718,120,LEAD,
10612,60,TRIAL,2026-02-22 00:00:00+00:00
10614,77,LEAD,
11819,195,LEAD,
11050,153,LEAD,
10618,133,LEAD,
10620,139,LEAD,
10617,114,LEAD,
9398,97,LEAD,
11162,104,LEAD,
10615,133,LEAD,
11376,91,WARM_LEAD,
2431,44,FREEMIUM,2024-10-18 00:00:00+00:00
4009,17,FREEMIUM,
6001,76,WARM_LEAD,2025-10-09 00:00:00+00:00
2447,15,FREEMIUM,2026-01-30 00:00:00+00:00
9381,99,WARM_LEAD,2025-12-14 00:00:00+00:00
10608,123,LEAD,
10740,133,LEAD,
10619,140,TRIAL,2026-02-15 00:00:00+00:00
10610,140,WARM_LEAD,2026-02-15 00:00:00+00:00
10606,140,WARM_LEAD,
11538,195,TRIAL,2026-04-14 00:00:00+00:00
10609,73,LEAD,
10601,73,ON_DEMAND_SUBSCRIPTION,2026-02-16 00:00:00+00:00
9421,53,LEAD,
10611,144,WARM_LEAD,2026-02-16 00:00:00+00:00
9416,52,LEAD,
9067,75,LEAD,
9068,75,LEAD,
9075,75,LEAD,
11719,104,LEAD,
11820,75,LEAD,
11977,142,LEAD,
9066,75,ON_DEMAND_SUBSCRIPTION,2025-11-04 00:00:00+00:00
11539,203,LEAD,
9089,9,LEAD,
11108,15,RECURRING_SUBSCRIPTION,2026-03-08 00:00:00+00:00
11821,127,LEAD,
11978,123,WARM_LEAD,
4069,17,FREEMIUM,
8580,9,TRIAL,2025-10-23 00:00:00+00:00
11540,134,LEAD,
11720,119,WARM_LEAD,
11979,145,WARM_LEAD,
11822,195,RECURRING_SUBSCRIPTION,
4070,17,FREEMIUM,
11980,9,LEAD,
7768,120,WARM_LEAD,2026-04-24 00:00:00+00:00
11823,66,RECURRING_SUBSCRIPTION,
11721,195,LEAD,
11824,9,LEAD,
11981,124,WARM_LEAD,2026-05-31 00:00:00+00:00
11722,195,LEAD,
11825,96,LEAD,
4762,15,FREEMIUM,
11982,142,RECURRING_SUBSCRIPTION,
11723,75,LEAD,
11983,92,LEAD,
11826,205,RECURRING_SUBSCRIPTION,
8582,8,WARM_LEAD,2025-10-26 00:00:00+00:00
11724,195,LEAD,
11984,145,LEAD,
11827,17,WARM_LEAD,
8601,9,LEAD,
9353,75,TRIAL,2026-01-02 00:00:00+00:00
11231,139,RECURRING_SUBSCRIPTION,
1169,17,TRIAL,2026-02-03 00:00:00+00:00
11541,195,TRIAL,
11985,15,LEAD,
5354,75,LEAD,2025-11-24 00:00:00+00:00
11364,114,WARM_LEAD,
11986,53,LEAD,
11828,195,WARM_LEAD,2026-05-10 00:00:00+00:00
4072,17,FREEMIUM,
10756,97,LEAD,
10757,97,LEAD,
10758,97,LEAD,
10759,97,LEAD,
10760,97,LEAD,
10761,97,LEAD,
10780,97,LEAD,2026-03-21 00:00:00+00:00
11132,177,WARM_LEAD,2026-03-08 00:00:00+00:00
10783,97,LEAD,
10784,97,LEAD,
10785,97,LEAD,
10786,97,LEAD,
10787,97,LEAD,
10788,97,LEAD,
10789,97,LEAD,
10765,97,LEAD,
10767,97,LEAD,
10768,97,LEAD,
10769,97,LEAD,
10770,97,LEAD,
10771,97,LEAD,
10772,97,LEAD,
10773,97,LEAD,
10774,97,LEAD,
10775,97,LEAD,
10776,97,LEAD,
10778,97,LEAD,
10779,97,LEAD,
11474,177,TRIAL,
2584,62,CHURN,2024-12-19 00:00:00+00:00
7086,99,LEAD,2026-02-15 00:00:00+00:00
7088,99,TRIAL,2025-09-22 00:00:00+00:00
2605,62,FREEMIUM,2025-07-13 00:00:00+00:00
7085,99,LEAD,
7099,99,LEAD,
7102,99,LEAD,
7110,99,LEAD,
7111,99,LEAD,
7100,99,WARM_LEAD,2025-08-17 00:00:00+00:00
7129,99,LEAD,
7136,99,LEAD,
7084,99,CHURN,2025-08-14 00:00:00+00:00
7188,99,LEAD,
7350,99,LEAD,
7352,99,LEAD,
7281,99,LEAD,
7333,99,LEAD,
7330,99,LEAD,
7332,99,LEAD,
7335,99,TRIAL,2025-08-19 00:00:00+00:00
7664,99,WARM_LEAD,2025-10-12 00:00:00+00:00
7327,99,LEAD,
7336,99,LEAD,
7337,99,LEAD,
7344,99,LEAD,
7338,99,LEAD,
7341,99,LEAD,
7328,99,LEAD,
7339,99,LEAD,
7087,99,LEAD,
2555,62,CHURN,2025-05-05 00:00:00+00:00
10993,99,LEAD,
7422,99,LEAD,
10997,99,LEAD,
11206,99,WARM_LEAD,
10874,99,LEAD,
10875,99,LEAD,
10876,99,LEAD,
10877,99,LEAD,
10878,99,LEAD,
10945,99,LEAD,
10210,144,WARM_LEAD,2026-02-15 00:00:00+00:00
10946,99,LEAD,
7098,99,CHURN,2025-09-29 00:00:00+00:00
10935,99,LEAD,2026-03-14 00:00:00+00:00
10864,99,LEAD,
10865,99,LEAD,
8588,99,WARM_LEAD,
10866,99,LEAD,
10870,99,LEAD,
10871,99,LEAD,
10872,99,LEAD,
10880,99,LEAD,
7748,99,CHURN,2025-10-13 00:00:00+00:00
8668,62,WARM_LEAD,2025-10-12 00:00:00+00:00
8939,99,TRIAL,
8838,99,LEAD,
10938,99,LEAD,
10906,99,LEAD,
8688,62,WARM_LEAD,2025-10-19 00:00:00+00:00
9028,97,LEAD,
10939,99,LEAD,
10940,99,LEAD,
10909,99,LEAD,
10922,99,LEAD,
10923,99,LEAD,
10924,99,LEAD,
10925,99,LEAD,
10916,99,LEAD,
10933,99,LEAD,
10934,99,LEAD,
10947,99,LEAD,
10941,99,LEAD,
10942,99,LEAD,
7334,99,LEAD,
7117,99,LEAD,
10959,99,LEAD,
10961,99,LEAD,
11011,99,WARM_LEAD,2026-02-27 00:00:00+00:00
10962,99,LEAD,
10965,99,LEAD,
10966,99,LEAD,
10967,99,LEAD,
10969,99,LEAD,
10950,99,LEAD,
10951,99,LEAD,
7342,99,LEAD,
10974,99,LEAD,
10975,99,LEAD,
10978,99,LEAD,
10972,99,LEAD,
10998,99,LEAD,
7357,99,LEAD,
10999,99,LEAD,
11000,99,LEAD,
11001,99,LEAD,
11003,99,LEAD,
11004,99,LEAD,
11009,99,LEAD,
9203,99,LEAD,
11010,99,LEAD,
11012,99,LEAD,
10983,99,LEAD,
11008,99,LEAD,
9423,75,LEAD,
11005,99,LEAD,
10886,99,LEAD,
10895,99,LEAD,
10907,99,LEAD,
10914,99,LEAD,
10915,99,LEAD,
11987,142,LEAD,
7089,99,LEAD,2026-05-30 00:00:00+00:00
10921,99,LEAD,2026-06-11 00:00:00+00:00
11726,75,LEAD,
11829,195,WARM_LEAD,
11988,139,LEAD,
11543,204,LEAD,
11089,104,LEAD,
11830,195,LEAD,
11989,66,RECURRING_SUBSCRIPTION,2026-05-30 00:00:00+00:00
10832,98,WARM_LEAD,2026-04-24 00:00:00+00:00
4073,17,FREEMIUM,
9422,75,LEAD,
11727,119,LEAD,
9861,97,CHURN,2026-01-01 00:00:00+00:00
9517,99,LEAD,
9428,75,LEAD,
11831,66,WARM_LEAD,
9900,6,WARM_LEAD,2026-04-08 00:00:00+00:00
11990,66,LEAD,
8296,111,RECURRING_SUBSCRIPTION,2025-09-28 00:00:00+00:00
9424,52,WARM_LEAD,
4075,17,FREEMIUM,
9430,77,LEAD,2025-11-25 00:00:00+00:00
9433,77,WARM_LEAD,
4076,17,FREEMIUM,
4079,17,FREEMIUM,
4081,17,FREEMIUM,
3113,17,FREEMIUM,
9500,98,LEAD,
9524,10,LEAD,
2441,54,FREEMIUM,
9534,63,LEAD,
9539,63,LEAD,
4084,17,FREEMIUM,
4086,17,FREEMIUM,
4087,17,FREEMIUM,
4088,17,FREEMIUM,
4089,17,FREEMIUM,
2461,54,FREEMIUM,
4090,17,FREEMIUM,
4091,17,FREEMIUM,
4092,17,FREEMIUM,
4152,17,FREEMIUM,
9441,52,LEAD,
8629,9,LEAD,
8634,6,LEAD,
4093,17,FREEMIUM,
4094,17,FREEMIUM,
2464,54,TRIAL,2025-03-24 00:00:00+00:00
7784,117,LEAD,
2446,54,FREEMIUM,
2475,17,TRIAL,2024-11-24 00:00:00+00:00
2477,17,FREEMIUM,
2510,17,FREEMIUM,
2511,44,FREEMIUM,2024-11-10 00:00:00+00:00
4095,17,FREEMIUM,
4149,17,FREEMIUM,
4150,17,FREEMIUM,
4151,17,FREEMIUM,
4154,17,FREEMIUM,
4155,17,FREEMIUM,
4158,17,FREEMIUM,
4213,17,FREEMIUM,
4214,17,FREEMIUM,
4097,17,FREEMIUM,
4098,17,FREEMIUM,
4099,17,FREEMIUM,
4100,17,FREEMIUM,
4101,17,FREEMIUM,
4102,17,FREEMIUM,
4103,17,FREEMIUM,
1543,17,FREEMIUM,2025-03-24 00:00:00+00:00
4215,17,FREEMIUM,2025-12-17 00:00:00+00:00
4217,17,FREEMIUM,
4218,17,FREEMIUM,
4112,17,FREEMIUM,
10171,144,LEAD,
7640,77,TRIAL,2025-09-02 00:00:00+00:00
4116,17,FREEMIUM,
7785,117,LEAD,
10149,145,CHURN,
10172,144,LEAD,
10166,144,WARM_LEAD,2026-01-25 00:00:00+00:00
10239,144,WARM_LEAD,2026-01-25 00:00:00+00:00
8639,6,LEAD,
10191,144,LEAD,
10193,144,LEAD,
10196,144,LEAD,
10207,145,LEAD,
11544,195,LEAD,
5369,75,RECURRING_SUBSCRIPTION,2026-03-25 00:00:00+00:00
8650,6,LEAD,
10208,144,LEAD,
10212,144,LEAD,
10213,144,LEAD,
10268,145,LEAD,
10292,144,LEAD,
10307,144,WARM_LEAD,2026-02-01 00:00:00+00:00
10297,144,LEAD,
10314,144,LEAD,
10305,145,LEAD,
10354,145,LEAD,
10355,145,LEAD,
10356,145,LEAD,
10357,145,LEAD,
10345,144,LEAD,
10346,144,LEAD,
10349,145,LEAD,
10350,145,LEAD,
10189,145,WARM_LEAD,
10263,145,WARM_LEAD,
7793,117,LEAD,
4397,17,FREEMIUM,
10369,63,LEAD,
4117,17,FREEMIUM,
4118,17,FREEMIUM,
4119,17,FREEMIUM,
4120,17,FREEMIUM,
4121,17,FREEMIUM,
3071,17,FREEMIUM,2025-02-02 00:00:00+00:00
4122,17,FREEMIUM,
4346,17,FREEMIUM,
4348,17,FREEMIUM,
10542,98,WARM_LEAD,2026-02-08 00:00:00+00:00
10503,77,LEAD,
513,17,FREEMIUM,2024-01-07 00:00:00+00:00
4353,17,FREEMIUM,
10585,77,LEAD,
10589,77,LEAD,
10590,77,LEAD,
11190,133,LEAD,
11214,66,RECURRING_SUBSCRIPTION,
10360,145,LEAD,
10742,121,LEAD,
10477,104,CHURN,2026-02-13 00:00:00+00:00
10504,98,LEAD,
11282,169,LEAD,
10393,151,CHURN,2026-02-08 00:00:00+00:00
2527,17,ON_DEMAND_SUBSCRIPTION,2025-12-02 00:00:00+00:00
3503,44,FREEMIUM,
11090,153,LEAD,
10352,145,WARM_LEAD,2026-02-01 00:00:00+00:00
10416,52,TRIAL,
11301,123,CHURN,2026-03-29 00:00:00+00:00
10379,145,LEAD,
11163,180,LEAD,
11377,140,LEAD,
10587,99,LEAD,
11728,75,WARM_LEAD,
10432,145,LEAD,
11344,153,RECURRING_SUBSCRIPTION,
11392,151,LEAD,
10372,51,CHURN,
10382,51,LEAD,
11124,177,LEAD,
10499,98,RECURRING_SUBSCRIPTION,2026-03-11 00:00:00+00:00
11832,211,LEAD,
11403,9,LEAD,2026-05-10 00:00:00+00:00
7317,104,RECURRING_SUBSCRIPTION,2025-09-18 00:00:00+00:00
11423,183,TRIAL,2026-04-12 00:00:00+00:00
10423,144,LEAD,
11991,195,LEAD,
10596,52,LEAD,
10573,144,WARM_LEAD,
11429,53,WARM_LEAD,2026-04-06 00:00:00+00:00
10367,142,LEAD,
10186,144,CHURN,
10364,142,LEAD,
11545,91,WARM_LEAD,
2708,44,FREEMIUM,2025-02-19 00:00:00+00:00
2712,44,FREEMIUM,
2713,17,FREEMIUM,2024-12-22 00:00:00+00:00
4355,17,FREEMIUM,
4356,17,FREEMIUM,
8648,6,WARM_LEAD,2025-12-18 00:00:00+00:00
8657,6,LEAD,
8658,6,LEAD,
9502,75,RECURRING_SUBSCRIPTION,2025-12-07 00:00:00+00:00
8655,9,LEAD,
9532,8,LEAD,
9496,75,LEAD,
9515,75,LEAD,2026-01-14 00:00:00+00:00
8662,6,LEAD,
8667,6,LEAD,
7080,9,LEAD,2026-02-24 00:00:00+00:00
8955,9,WARM_LEAD,
8671,6,LEAD,
8801,6,LEAD,
8785,6,LEAD,
9018,6,LEAD,
9005,6,LEAD,
9027,6,LEAD,
9093,6,LEAD,
9122,6,LEAD,
10733,8,CHURN,2026-02-24 00:00:00+00:00
9169,9,LEAD,
11626,8,LEAD,
9241,6,LEAD,
9026,9,RECURRING_SUBSCRIPTION,2025-11-12 00:00:00+00:00
9249,8,LEAD,
11119,75,WARM_LEAD,
10728,9,RECURRING_SUBSCRIPTION,
5446,75,LEAD,
5351,75,WARM_LEAD,2025-06-02 00:00:00+00:00
5353,75,LEAD,2025-12-26 00:00:00+00:00
5412,75,CHURN,2025-04-15 00:00:00+00:00
5365,75,LEAD,
5471,75,LEAD,
5420,75,LEAD,
5370,75,LEAD,
4114,17,FREEMIUM,2025-06-28 00:00:00+00:00
4478,17,TRIAL,2025-06-29 00:00:00+00:00
4138,17,FREEMIUM,2025-12-27 00:00:00+00:00
4135,17,FREEMIUM,
4136,17,FREEMIUM,
4137,17,FREEMIUM,
4139,17,FREEMIUM,
428,15,ON_DEMAND_SUBSCRIPTION,2023-12-10 00:00:00+00:00
11833,150,LEAD,
10425,75,RECURRING_SUBSCRIPTION,
2707,54,FREEMIUM,
5357,75,TRIAL,2025-04-20 00:00:00+00:00
11729,11,CHURN,
8249,111,RECURRING_SUBSCRIPTION,2025-10-09 00:00:00+00:00
9376,8,RECURRING_SUBSCRIPTION,2025-11-23 00:00:00+00:00
4127,17,FREEMIUM,2025-12-17 00:00:00+00:00
4141,17,FREEMIUM,
